"","treat","age","education","black","hispanic","married","income.before1","income.before2","income.after","hsdegree"
"1351",0,32,16,1,0,1,25470.468,25422.581,30145.622,1
"1352",0,37,12,0,0,0,25470.468,25780.645,22461.444,1
"1353",0,37,12,0,0,0,25470.468,25780.645,22461.444,1
"1354",0,30,12,0,0,1,25470.468,25959.677,28076.805,1
"1355",0,45,12,1,0,1,25470.468,26695.5,27898,1
"1356",0,45,12,1,0,1,25470.468,26695.5,27898,1
"1357",0,49,17,0,0,1,25470.468,26854.839,29554.531,1
"1358",0,49,17,0,0,1,25470.468,26854.839,29554.531,1
"1359",0,26,17,0,0,1,25470.468,26854.839,44331.797,1
"1360",0,37,13,0,0,1,25470.468,30435.484,32509.985,1
"1361",0,44,17,0,0,1,25470.468,30435.484,21427.035,1
"1362",0,30,17,0,0,1,25470.468,31330.645,38420.891,1
"1363",0,51,12,0,0,1,25470.468,32225.806,29554.531,1
"1364",0,28,17,0,0,1,25607.617,18091.21,22165.899,1
"1365",0,29,16,0,0,1,25666.395,28287.097,35465.438,1
"1366",0,40,12,0,0,1,25707.54,20409.677,23052.535,1
"1367",0,34,16,0,0,1,25862.322,0,0,1
"1368",0,51,12,0,0,1,25862.322,20588.71,24825.806,1
"1369",0,26,16,0,0,1,25862.322,22379.032,35465.438,1
"1370",0,46,12,0,0,1,25862.322,23274.194,35465.438,1
"1371",0,45,14,0,0,1,25862.322,28645.161,26599.078,1
"1372",0,49,12,0,0,1,25862.322,28645.161,26599.078,1
"1373",0,26,16,0,0,0,25862.322,31790.758,15646.169,1
"1374",0,30,16,0,0,1,26058.248,28645.161,29258.986,1
"1375",0,50,12,0,0,1,26254.175,0,0,1
"1376",0,25,12,0,0,0,26254.175,21483.871,26599.078,1
"1377",0,27,17,0,0,0,26254.175,29540.323,31032.258,1
"1378",0,46,16,0,0,1,26293.36,65160.581,17732.719,1
"1379",0,46,16,0,0,1,26293.36,65160.581,17732.719,1
"1380",0,43,12,1,0,1,26450.102,14322.581,29554.531,1
"1381",0,27,12,1,0,1,26450.102,18798.387,31032.258,1
"1382",0,22,12,0,0,0,26450.102,23274.194,19210.445,1
"1383",0,55,12,0,0,1,26450.102,23990.323,29554.531,1
"1384",0,53,12,0,0,1,26450.102,25064.516,26007.988,1
"1385",0,44,12,0,0,1,26450.102,25959.677,26746.851,1
"1386",0,47,13,0,0,1,26450.102,25959.677,26625.677,1
"1387",0,46,14,0,0,1,26450.102,26496.774,29554.531,1
"1388",0,25,12,0,0,1,26450.102,26836.935,35465.438,1
"1389",0,31,15,1,0,0,26450.102,26854.839,25860.215,1
"1390",0,28,16,0,0,1,26450.102,26854.839,29554.531,1
"1391",0,40,16,0,0,1,26450.102,26854.839,32421.321,1
"1392",0,40,16,0,0,1,26450.102,26854.839,32421.321,1
"1393",0,28,12,0,0,1,26450.102,26858.419,29480.645,1
"1394",0,29,15,0,0,1,26450.102,27250.5,28815.668,1
"1395",0,42,16,0,0,1,26450.102,27499.355,29554.531,1
"1396",0,30,15,0,0,1,26450.102,27570.968,29554.531,1
"1397",0,39,12,0,0,1,26450.102,27750,6354.2243,1
"1398",0,30,16,0,0,1,26450.102,28197.581,29554.531,1
"1399",0,50,12,0,0,1,26450.102,30077.419,26599.078,1
"1400",0,29,17,0,0,0,26614.68,28503.726,29315.14,1
"1401",0,29,15,0,0,1,26646.029,19693.548,32509.985,1
"1402",0,27,12,0,0,1,26646.029,29540.323,35465.438,1
"1403",0,31,12,0,1,1,26841.955,6982.2581,17732.719,1
"1404",0,31,12,0,1,1,26841.955,6982.2581,17732.719,1
"1405",0,29,12,0,0,1,26841.955,20588.71,42854.071,1
"1406",0,27,16,0,0,1,26841.955,22200,19210.445,1
"1407",0,26,17,1,0,0,26841.955,25243.548,20392.627,1
"1408",0,42,17,0,0,1,26841.955,31330.645,36943.164,1
"1409",0,24,12,1,0,1,26841.955,31688.71,33839.939,1
"1410",0,48,12,1,0,1,26908.57,22558.065,36943.164,1
"1411",0,25,13,0,0,1,26996.737,28197.581,22165.899,1
"1412",0,21,12,1,0,1,27037.882,16560.484,20688.172,1
"1413",0,48,12,0,0,1,27037.882,25064.516,23643.625,1
"1414",0,50,12,0,0,1,27037.882,26854.839,27337.942,1
"1415",0,28,17,0,0,1,27037.882,27750,51720.43,1
"1416",0,29,17,0,0,0,27037.882,29182.258,26599.078,1
"1417",0,33,17,0,0,1,27037.882,31867.742,28815.668,1
"1418",0,52,12,0,0,1,27220.094,24706.452,32509.985,1
"1419",0,22,12,0,0,1,27233.809,14322.581,32509.985,1
"1420",0,43,12,0,0,1,27233.809,25064.516,29554.531,1
"1421",0,34,13,0,0,1,27233.809,25064.516,31032.258,1
"1422",0,46,12,0,0,1,27233.809,28645.161,28076.805,1
"1423",0,31,17,0,0,1,27429.735,0,0,1
"1424",0,28,13,0,0,1,27429.735,20588.71,23578.605,1
"1425",0,44,12,1,0,1,27429.735,21483.871,22609.217,1
"1426",0,25,12,0,0,1,27429.735,21483.871,28520.123,1
"1427",0,29,14,0,0,1,27429.735,22099.742,29644.673,1
"1428",0,24,16,0,0,0,27429.735,22200,25712.442,1
"1429",0,31,12,0,0,1,27429.735,22379.032,0,1
"1430",0,40,12,1,0,1,27429.735,23274.194,38420.891,1
"1431",0,30,17,0,0,1,27429.735,25064.516,20688.172,1
"1432",0,26,16,1,0,1,27429.735,25064.516,32509.985,1
"1433",0,32,12,0,0,1,27429.735,25064.516,16254.992,1
"1434",0,26,15,0,0,1,27429.735,25064.516,28815.668,1
"1435",0,28,16,0,0,1,27429.735,25064.516,31032.258,1
"1436",0,54,13,0,0,1,27429.735,25422.581,24382.488,1
"1437",0,30,14,0,0,1,27429.735,25780.645,31032.258,1
"1438",0,33,14,0,0,1,27429.735,25959.677,24382.488,1
"1439",0,33,12,0,0,1,27429.735,25959.677,27846.28,1
"1440",0,26,12,0,0,1,27429.735,26496.774,32509.985,1
"1441",0,44,13,0,0,1,27429.735,26774.274,35465.438,1
"1442",0,49,12,0,0,1,27429.735,26854.839,26599.078,1
"1443",0,55,17,1,0,1,27429.735,26854.839,17806.605,1
"1444",0,28,12,0,0,1,27429.735,26854.839,22165.899,1
"1445",0,45,12,0,0,1,27429.735,26854.839,25121.352,1
"1446",0,30,14,1,0,1,27429.735,26892.435,20688.172,1
"1447",0,40,12,0,0,1,27429.735,27008.806,25440.541,1
"1448",0,27,17,0,0,1,27429.735,27750,26599.078,1
"1449",0,51,16,0,0,1,27429.735,28645.161,28076.805,1
"1450",0,51,16,0,0,1,27429.735,28645.161,28076.805,1
"1451",0,43,12,0,0,1,27429.735,28645.161,25121.352,1
"1452",0,37,12,0,0,1,27429.735,28645.161,0,1
"1453",0,37,12,0,0,1,27429.735,28645.161,0,1
"1454",0,38,14,0,0,1,27429.735,29046.194,27929.032,1
"1455",0,36,16,0,0,0,27429.735,30256.452,30736.713,1
"1456",0,27,13,1,0,1,27429.735,30435.484,24973.579,1
"1457",0,21,12,0,0,1,27429.735,30435.484,31978.003,1
"1458",0,25,14,0,0,0,27429.735,32225.806,31032.258,1
"1459",0,33,13,0,0,1,27429.735,41177.419,38420.891,1
"1460",0,38,14,0,0,1,27429.735,68032.258,26599.078,1
"1461",0,32,16,0,0,1,27625.662,29540.323,33987.711,1
"1462",0,27,12,0,0,0,27821.589,27212.903,32509.985,1
"1463",0,24,17,0,0,0,27821.589,27570.968,32509.985,1
"1464",0,43,12,0,0,1,27821.589,28645.161,32509.985,1
"1465",0,26,17,0,0,1,27843.141,28645.161,49651.613,1
"1466",0,33,12,0,0,1,28017.515,25422.581,22756.989,1
"1467",0,34,14,0,0,1,28017.515,26854.839,36943.164,1
"1468",0,28,12,0,0,1,28017.515,29540.323,32509.985,1
"1469",0,41,12,0,0,1,28017.515,30435.484,32509.985,1
"1470",0,25,12,0,0,1,28017.515,31062.097,28076.805,1
"1471",0,28,17,0,0,1,28017.515,31151.613,31032.258,1
"1472",0,26,13,1,0,1,28105.682,37596.774,58653.923,1
"1473",0,28,17,0,0,1,28213.442,25422.581,26451.306,1
"1474",0,53,12,0,0,1,28213.442,26854.839,0,1
"1475",0,55,12,0,0,1,28213.442,33206.903,31771.121,1
"1476",0,29,14,0,0,1,28409.369,21125.806,23348.08,1
"1477",0,39,14,0,0,1,28409.369,28645.161,31032.258,1
"1478",0,31,16,0,0,1,28409.369,28915.5,32509.985,1
"1479",0,25,16,0,0,1,28409.369,29540.323,32509.985,1
"1480",0,25,14,0,0,1,28409.369,30435.484,10935.177,1
"1481",0,29,16,0,0,1,28409.369,32225.806,42854.071,1
"1482",0,29,16,1,0,1,28409.369,32225.806,29554.531,1
"1483",0,27,14,0,0,1,28409.369,32225.806,39898.618,1
"1484",0,34,16,0,0,1,28409.369,32583.871,35465.438,1
"1485",0,45,12,0,0,1,28589.621,28263.823,29258.986,1
"1486",0,28,12,0,0,1,28605.295,20588.71,34135.484,1
"1487",0,43,16,0,0,1,28801.222,27929.032,26953.733,1
"1488",0,54,12,0,0,1,28889.389,35806.452,31032.258,1
"1489",0,29,16,0,0,1,28899.185,29540.323,0,1
"1490",0,55,12,0,0,1,29100.99,26409.048,29369.816,1
"1491",0,55,12,0,0,1,29100.99,26409.048,29369.816,1
"1492",0,29,12,1,0,0,29193.075,15396.774,31032.258,1
"1493",0,50,12,1,0,1,29193.075,17903.226,25121.352,1
"1494",0,24,12,0,0,1,29193.075,21304.839,19242.955,1
"1495",0,26,12,0,0,1,29330.224,28287.097,38420.891,1
"1496",0,41,13,0,0,0,29389.002,0,30293.395,1
"1497",0,47,17,0,0,1,29389.002,20230.645,42410.753,1
"1498",0,28,17,0,0,1,29389.002,21483.871,19210.445,1
"1499",0,42,12,0,0,1,29389.002,22379.032,28490.568,1
"1500",0,37,12,1,0,1,29389.002,22379.032,19210.445,1
"1501",0,37,12,1,0,1,29389.002,22379.032,19210.445,1
"1502",0,48,16,0,0,1,29389.002,23274.194,0,1
"1503",0,21,12,0,0,1,29389.002,24169.355,28815.668,1
"1504",0,46,12,0,0,1,29389.002,24214.113,33987.711,1
"1505",0,29,12,0,0,1,29389.002,25959.677,35465.438,1
"1506",0,38,12,0,0,1,29389.002,26496.774,30191.432,1
"1507",0,28,12,0,0,1,29389.002,26854.839,35465.438,1
"1508",0,38,12,0,0,1,29389.002,26854.839,31032.258,1
"1509",0,53,12,0,0,1,29389.002,26854.839,26599.078,1
"1510",0,46,12,0,0,1,29389.002,27033.871,27781.26,1
"1511",0,46,12,0,0,1,29389.002,27033.871,27781.26,1
"1512",0,33,16,0,0,1,29389.002,27750,96052.227,1
"1513",0,34,12,0,0,1,29389.002,27912.919,11821.813,1
"1514",0,35,17,0,0,1,29389.002,28645.161,28076.805,1
"1515",0,53,12,0,0,1,29389.002,28645.161,29554.531,1
"1516",0,26,12,0,0,1,29389.002,28645.161,33987.711,1
"1517",0,26,16,0,0,1,29389.002,28645.161,35022.12,1
"1518",0,50,13,0,0,1,29389.002,29540.323,28076.805,1
"1519",0,46,12,1,0,1,29389.002,30435.484,22165.899,1
"1520",0,43,14,0,0,0,29389.002,30435.484,29554.531,1
"1521",0,26,14,0,0,0,29389.002,30435.484,29554.531,1
"1522",0,33,17,0,0,1,29389.002,30435.484,31032.258,1
"1523",0,33,17,0,0,1,29389.002,30435.484,19210.445,1
"1524",0,42,12,0,0,1,29389.002,30437.274,26007.988,1
"1525",0,34,12,0,0,1,29389.002,30793.548,31180.031,1
"1526",0,34,12,0,0,1,29389.002,30793.548,31180.031,1
"1527",0,34,17,0,0,1,29389.002,31330.645,25712.442,1
"1528",0,37,17,0,0,1,29389.002,31330.645,33987.711,1
"1529",0,34,17,0,0,1,29389.002,32225.806,32672.535,1
"1530",0,37,12,1,0,1,29389.002,32225.806,44331.797,1
"1531",0,26,17,0,0,1,29389.002,32225.806,35465.438,1
"1532",0,36,17,0,0,1,29389.002,34911.29,32509.985,1
"1533",0,28,14,0,0,0,29389.002,35448.387,33987.711,1
"1534",0,31,12,0,0,1,29389.002,35806.452,39159.754,1
"1535",0,25,14,0,0,1,29389.002,35806.452,33839.939,1
"1536",0,31,14,0,0,1,29389.002,35806.452,56153.61,1
"1537",0,28,12,0,0,1,29389.002,41177.419,47287.25,1
"1538",0,34,12,0,0,1,29389.002,42967.742,31032.258,1
"1539",0,47,14,1,0,1,29390.961,27750,36647.619,1
"1540",0,35,12,0,0,1,29422.31,28645.161,29554.531,1
"1541",0,35,15,1,0,1,29477.169,34098.484,19062.673,1
"1542",0,35,15,1,0,1,29477.169,34098.484,19062.673,1
"1543",0,31,12,0,0,1,29584.929,26854.839,29554.531,1
"1544",0,24,12,0,0,1,29780.855,30883.065,32509.985,1
"1545",0,28,12,0,0,1,29976.782,0,0,1
"1546",0,27,16,0,0,1,29976.782,30793.548,51720.43,1
"1547",0,47,12,0,0,1,30074.745,33312.532,15072.811,1
"1548",0,47,12,0,0,1,30074.745,33312.532,15072.811,1
"1549",0,37,14,0,1,1,30108.053,26854.839,26554.747,1
"1550",0,22,14,0,0,1,30368.635,20588.71,27485.714,1
"1551",0,47,12,0,0,1,30368.635,23274.194,25860.215,1
"1552",0,32,14,0,0,1,30368.635,24169.355,22165.899,1
"1553",0,29,15,0,0,0,30368.635,28645.161,44331.797,1
"1554",0,27,16,0,0,0,30368.635,31330.645,36943.164,1
"1555",0,37,14,0,0,1,30368.635,44758.065,81274.962,1
"1556",0,37,14,0,0,1,30368.635,44758.065,81274.962,1
"1557",0,43,12,0,0,1,30564.562,23811.29,31032.258,1
"1558",0,43,12,0,0,1,30564.562,23811.29,31032.258,1
"1559",0,34,12,0,0,1,30564.562,24885.484,24678.034,1
"1560",0,30,12,0,0,1,30564.562,26854.839,14777.266,1
"1561",0,39,16,0,0,0,30564.562,28645.161,33987.711,1
"1562",0,35,16,0,0,1,30564.562,29540.323,37120.492,1
"1563",0,28,12,0,0,1,30564.562,32941.935,36204.301,1
"1564",0,32,12,0,0,1,30564.562,35806.452,23052.535,1
"1565",0,26,12,0,0,1,30564.562,39387.097,39898.618,1
"1566",0,30,12,1,0,1,30758.53,35448.387,48247.773,1
"1567",0,27,12,0,0,1,30760.489,25064.516,31908.55,1
"1568",0,27,16,0,0,1,30760.489,26317.742,25860.215,1
"1569",0,28,12,0,0,1,30760.489,28824.194,39898.618,1
"1570",0,39,12,0,0,1,30760.489,32583.871,34726.575,1
"1571",0,28,15,1,0,1,30768.326,33486.194,30828.332,1
"1572",0,48,12,0,0,1,30860.411,29269.984,34753.174,1
"1573",0,48,14,0,0,1,30895.678,34732.258,32509.985,1
"1574",0,37,17,0,0,1,30956.415,30435.484,27939.376,1
"1575",0,49,17,0,0,1,30956.415,31867.742,35465.438,1
"1576",0,25,15,0,0,1,30956.415,41177.419,35465.438,1
"1577",0,27,15,0,0,1,31152.342,34016.129,43001.843,1
"1578",0,51,17,0,1,1,31348.269,0,88663.594,1
"1579",0,24,15,0,0,1,31348.269,26854.839,26599.078,1
"1580",0,31,17,0,0,1,31348.269,26854.839,32509.985,1
"1581",0,45,12,0,0,1,31348.269,27391.935,25564.67,1
"1582",0,45,12,0,0,1,31348.269,27391.935,25564.67,1
"1583",0,39,14,0,0,1,31348.269,27750,47287.25,1
"1584",0,39,14,0,0,1,31348.269,27750,47287.25,1
"1585",0,25,17,0,0,1,31348.269,28249.5,35561.49,1
"1586",0,53,17,0,0,1,31348.269,28645.161,27929.032,1
"1587",0,26,16,0,0,1,31348.269,28645.161,35465.438,1
"1588",0,31,12,0,0,1,31348.269,28645.161,27337.942,1
"1589",0,32,17,0,0,1,31348.269,28645.161,28076.805,1
"1590",0,48,17,0,0,1,31348.269,29540.323,32951.825,1
"1591",0,47,17,0,0,0,31348.269,29540.323,29258.986,1
"1592",0,44,16,0,0,1,31348.269,30435.484,19210.445,1
"1593",0,41,16,0,0,1,31348.269,30435.484,20688.172,1
"1594",0,44,16,0,0,1,31348.269,30435.484,33987.711,1
"1595",0,52,17,0,0,1,31348.269,31293.048,32509.985,1
"1596",0,40,12,0,0,1,31348.269,31330.645,27633.487,1
"1597",0,52,12,0,0,0,31348.269,32225.806,32509.985,1
"1598",0,53,16,0,0,1,31348.269,32225.806,32509.985,1
"1599",0,42,16,0,0,1,31348.269,32225.806,32214.439,1
"1600",0,39,14,0,0,1,31348.269,32569.548,31020.436,1
"1601",0,42,17,0,0,1,31348.269,32762.903,39159.754,1
"1602",0,31,14,0,0,1,31348.269,34016.129,38986.86,1
"1603",0,47,14,0,0,1,31348.269,34016.129,25150.906,1
"1604",0,51,16,0,0,1,31348.269,35448.387,44331.797,1
"1605",0,44,13,0,0,1,31348.269,35806.452,36943.164,1
"1606",0,35,14,0,0,1,31348.269,36630,42854.071,1
"1607",0,44,16,1,0,1,31644.118,30621.677,23495.853,1
"1608",0,46,12,0,0,1,31740.122,25780.645,17437.174,1
"1609",0,32,14,0,0,1,31818.493,31330.645,70930.876,1
"1610",0,29,16,0,0,1,31936.049,26640,24825.806,1
"1611",0,38,17,0,0,0,31936.049,33300,33805.951,1
"1612",0,26,14,0,0,1,32131.976,29898.387,28032.473,1
"1613",0,43,16,0,0,1,32131.976,31330.645,33987.711,1
"1614",0,45,16,0,0,0,32131.976,31330.645,31401.69,1
"1615",0,34,17,0,0,0,32131.976,44758.065,9161.9048,1
"1616",0,49,14,0,0,1,32327.902,14322.581,24530.261,1
"1617",0,27,17,0,0,1,32327.902,25064.516,36943.164,1
"1618",0,26,16,0,0,1,32327.902,27750,32509.985,1
"1619",0,41,16,0,0,1,32327.902,31330.645,0,1
"1620",0,43,14,0,0,1,32327.902,31420.161,31032.258,1
"1621",0,28,13,0,0,1,32327.902,31688.71,40637.481,1
"1622",0,28,12,1,0,1,32327.902,32225.806,39898.618,1
"1623",0,27,16,0,0,1,32327.902,32225.806,39159.754,1
"1624",0,32,12,0,0,1,32327.902,32225.806,32509.985,1
"1625",0,31,12,0,0,1,32327.902,32225.806,32509.985,1
"1626",0,38,17,0,0,0,32327.902,32225.806,43297.389,1
"1627",0,43,12,0,0,0,32327.902,33479.032,33987.711,1
"1628",0,34,17,0,0,1,32327.902,34016.129,33987.711,1
"1629",0,22,14,0,0,1,32327.902,41177.419,32509.985,1
"1630",0,50,14,0,0,1,32602.2,27889.645,27314.298,1
"1631",0,44,14,0,0,1,32719.756,29540.323,26952.255,1
"1632",0,53,12,0,0,1,32868.66,31509.677,18914.9,1
"1633",0,47,12,0,0,1,32915.682,27750,18914.9,1
"1634",0,47,12,0,0,1,32915.682,27750,18914.9,1
"1635",0,41,16,1,0,1,33307.536,23274.194,22165.899,1
"1636",0,41,16,1,0,1,33307.536,23274.194,22165.899,1
"1637",0,41,16,1,0,1,33307.536,23274.194,22165.899,1
"1638",0,48,16,0,0,1,33307.536,26058.145,31918.894,1
"1639",0,48,16,0,0,1,33307.536,26058.145,31918.894,1
"1640",0,36,13,0,0,1,33307.536,28645.161,28372.35,1
"1641",0,49,12,0,0,1,33307.536,28645.161,32580.916,1
"1642",0,33,17,1,0,1,33307.536,29540.323,17732.719,1
"1643",0,49,14,0,0,1,33307.536,30435.484,29554.531,1
"1644",0,36,12,0,0,1,33307.536,30435.484,31032.258,1
"1645",0,50,17,0,0,1,33307.536,30435.484,25860.215,1
"1646",0,36,12,0,0,1,33307.536,30435.484,41376.344,1
"1647",0,27,16,0,0,1,33307.536,30435.484,0,1
"1648",0,52,16,0,0,1,33307.536,30793.548,28815.668,1
"1649",0,38,12,0,0,1,33307.536,31330.645,31771.121,1
"1650",0,25,14,0,0,1,33307.536,31330.645,35760.983,1
"1651",0,33,17,0,0,1,33307.536,31867.742,35465.438,1
"1652",0,30,12,0,0,1,33307.536,32046.774,37682.028,1
"1653",0,53,12,0,0,1,33307.536,32225.806,33544.393,1
"1654",0,34,12,0,0,1,33307.536,32583.871,31032.258,1
"1655",0,36,12,0,0,1,33307.536,33120.968,33987.711,1
"1656",0,42,13,0,0,1,33307.536,33120.968,44331.797,1
"1657",0,34,12,0,0,1,33307.536,34016.129,32509.985,1
"1658",0,29,17,0,0,1,33307.536,34016.129,26980.332,1
"1659",0,52,12,0,0,1,33307.536,34171.887,28667.896,1
"1660",0,42,14,0,0,1,33307.536,37596.774,48764.977,1
"1661",0,53,15,0,0,1,33307.536,37596.774,38420.891,1
"1662",0,32,13,1,0,1,33307.536,37596.774,46891.22,1
"1663",0,39,12,0,0,1,33307.536,39387.097,28076.805,1
"1664",0,28,16,0,0,1,33307.536,39387.097,34726.575,1
"1665",0,28,12,1,0,1,33503.462,26854.839,25121.352,1
"1666",0,26,14,0,0,1,33503.462,36032.032,34559.591,1
"1667",0,25,14,1,0,1,33699.389,17724.194,25121.352,1
"1668",0,52,12,0,0,1,33895.316,47622.581,39011.982,1
"1669",0,35,16,0,0,1,34091.242,26854.839,31032.258,1
"1670",0,44,12,0,0,1,34091.242,32046.774,35465.438,1
"1671",0,33,15,0,0,1,34091.242,34016.129,33248.848,1
"1672",0,29,12,0,1,1,34287.169,26541.532,39159.754,1
"1673",0,53,16,0,0,1,34287.169,28645.161,22165.899,1
"1674",0,26,16,0,0,1,34287.169,32225.806,36943.164,1
"1675",0,37,17,0,0,1,34287.169,35806.452,41376.344,1
"1676",0,45,12,0,0,1,34287.169,35806.452,31032.258,1
"1677",0,27,17,0,0,1,34287.169,37596.774,39307.527,1
"1678",0,38,12,1,0,1,34483.096,23632.258,19210.445,1
"1679",0,34,13,0,0,1,34483.096,31509.677,33396.621,1
"1680",0,34,12,0,0,1,34731.923,30435.484,39898.618,1
"1681",0,32,14,0,0,1,34874.949,35788.548,41376.344,1
"1682",0,32,12,0,0,0,35070.876,32225.806,27337.942,1
"1683",0,29,14,0,0,1,35266.802,16112.903,20688.172,1
"1684",0,38,12,1,0,1,35266.802,25064.516,36943.164,1
"1685",0,25,14,1,0,1,35266.802,25601.613,33101.075,1
"1686",0,35,12,0,0,1,35266.802,26854.839,32509.985,1
"1687",0,35,12,0,0,1,35266.802,26854.839,32509.985,1
"1688",0,31,17,0,0,1,35266.802,31806.871,62064.516,1
"1689",0,49,12,0,0,1,35266.802,32225.806,47287.25,1
"1690",0,55,12,0,0,1,35266.802,32225.806,25860.215,1
"1691",0,32,12,0,0,1,35266.802,32225.806,33987.711,1
"1692",0,46,14,0,0,1,35266.802,33120.968,33987.711,1
"1693",0,28,15,0,0,1,35266.802,34016.129,35465.438,1
"1694",0,34,16,0,0,1,35266.802,34016.129,35465.438,1
"1695",0,35,16,0,0,1,35266.802,34016.129,40489.708,1
"1696",0,34,12,0,0,1,35266.802,35806.452,36943.164,1
"1697",0,40,16,0,0,1,35266.802,35806.452,36943.164,1
"1698",0,40,16,0,0,1,35266.802,35806.452,36943.164,1
"1699",0,29,14,0,0,1,35266.802,37596.774,45809.524,1
"1700",0,45,12,0,0,1,35266.802,38366.613,38420.891,1
"1701",0,34,16,0,0,1,35266.802,39387.097,41671.889,1
"1702",0,47,12,0,0,1,35266.802,40103.226,42262.98,1
"1703",0,31,16,0,0,1,35266.802,41177.419,35465.438,1
"1704",0,53,12,1,0,1,35266.802,42967.742,35465.438,1
"1705",0,51,12,0,0,1,35266.802,44758.065,0,1
"1706",0,40,16,0,0,1,35266.802,44758.065,56153.61,1
"1707",0,27,12,0,0,1,35266.802,53888.71,14777.266,1
"1708",0,33,16,0,1,1,35266.802,85935.484,96052.227,1
"1709",0,41,16,0,0,1,35582.244,34016.129,42854.071,1
"1710",0,41,16,0,0,1,35582.244,34016.129,42854.071,1
"1711",0,33,12,0,0,1,35658.656,34016.129,32509.985,1
"1712",0,53,13,0,0,1,35658.656,35806.452,35465.438,1
"1713",0,45,12,0,0,1,35756.619,31509.677,27377.84,1
"1714",0,50,17,0,0,1,36050.509,37596.774,13299.539,1
"1715",0,37,14,0,0,1,36197.454,29361.29,21870.353,1
"1716",0,27,16,0,0,1,36246.436,0,0,1
"1717",0,27,16,0,0,1,36246.436,28192.21,40903.472,1
"1718",0,48,12,0,0,1,36246.436,31330.645,32509.985,1
"1719",0,47,12,0,0,1,36246.436,31796.129,42854.071,1
"1720",0,47,17,0,0,1,36246.436,34016.129,35465.438,1
"1721",0,33,15,0,0,1,36246.436,34213.065,35465.438,1
"1722",0,32,17,0,0,1,36640.248,34016.129,57631.336,1
"1723",0,34,14,0,0,1,36834.216,0,0,1
"1724",0,43,17,0,0,1,37226.069,16650,30441.167,1
"1725",0,31,14,0,0,1,37226.069,17903.226,25860.215,1
"1726",0,26,12,0,0,1,37226.069,25959.677,26599.078,1
"1727",0,29,14,0,0,0,37226.069,27284.516,36943.164,1
"1728",0,44,17,0,0,1,37226.069,32075.419,37386.482,1
"1729",0,36,17,0,1,1,37226.069,33300,39603.072,1
"1730",0,26,17,0,0,1,37226.069,34016.129,44331.797,1
"1731",0,28,16,0,0,1,37226.069,34016.129,35465.438,1
"1732",0,35,17,0,0,1,37226.069,35806.452,39898.618,1
"1733",0,52,12,0,0,1,37226.069,35831.516,48764.977,1
"1734",0,36,13,0,0,0,37226.069,36150.194,44308.154,1
"1735",0,28,17,0,0,1,37226.069,37507.258,38420.891,1
"1736",0,44,17,0,0,1,37226.069,37596.774,36204.301,1
"1737",0,37,13,0,0,1,37226.069,37596.774,39529.186,1
"1738",0,51,12,0,0,1,37226.069,38939.516,35465.438,1
"1739",0,50,12,0,0,1,37226.069,39029.032,36943.164,1
"1740",0,29,12,0,0,1,37226.069,39924.194,27918.688,1
"1741",0,32,17,0,0,1,37226.069,46548.387,25121.352,1
"1742",0,38,14,0,0,1,37226.069,50129.032,44331.797,1
"1743",0,47,17,0,0,1,37343.625,28906.548,35732.906,1
"1744",0,47,17,0,0,1,37343.625,28906.548,35732.906,1
"1745",0,31,17,0,0,1,38009.776,36705.194,42854.071,1
"1746",0,50,16,0,0,1,38205.703,34911.29,33987.711,1
"1747",0,39,12,0,0,1,38205.703,39387.097,43740.707,1
"1748",0,27,13,0,0,1,38401.629,34016.129,11128.759,1
"1749",0,46,16,0,0,1,38597.556,37596.774,48764.977,1
"1750",0,46,16,0,0,1,38597.556,37596.774,48764.977,1
"1751",0,33,16,0,0,1,38597.556,41177.419,42854.071,1
"1752",0,25,16,0,0,0,39185.336,0,23389.456,1
"1753",0,36,12,0,0,1,39185.336,15217.742,16254.992,1
"1754",0,39,12,0,0,1,39185.336,24169.355,23643.625,1
"1755",0,35,17,0,0,1,39185.336,30435.484,33426.175,1
"1756",0,35,17,0,0,1,39185.336,30435.484,33426.175,1
"1757",0,46,17,0,0,1,39185.336,31330.645,31298.249,1
"1758",0,31,17,0,0,1,39185.336,33120.968,47287.25,1
"1759",0,52,15,0,0,1,39185.336,35806.452,38420.891,1
"1760",0,50,16,0,0,0,39185.336,35806.452,40637.481,1
"1761",0,49,12,0,0,1,39185.336,35806.452,33987.711,1
"1762",0,53,16,0,0,1,39185.336,35806.452,51720.43,1
"1763",0,44,14,0,0,1,39185.336,35806.452,35465.438,1
"1764",0,46,16,0,0,1,39185.336,35806.452,36943.164,1
"1765",0,42,14,0,0,1,39185.336,36701.613,39898.618,1
"1766",0,43,12,0,0,1,39185.336,36701.613,45809.524,1
"1767",0,28,12,1,0,1,39185.336,36776.806,34726.575,1
"1768",0,54,15,0,0,1,39185.336,37471.452,39304.571,1
"1769",0,42,16,0,0,1,39185.336,37596.774,47287.25,1
"1770",0,34,16,0,0,1,39185.336,37596.774,39898.618,1
"1771",0,29,13,1,0,1,39185.336,37596.774,38420.891,1
"1772",0,47,16,0,0,1,39185.336,39387.097,38420.891,1
"1773",0,33,16,0,0,1,39185.336,39387.097,44331.797,1
"1774",0,40,17,0,1,1,39185.336,41177.419,33987.711,1
"1775",0,40,17,0,1,1,39185.336,41177.419,33987.711,1
"1776",0,45,14,0,0,1,39185.336,42538.065,36943.164,1
